dilatometer	generalization	mercury-in-glass thermometer
committee of the whole	generalization	device
Makerere	generalization	neighborhood
flow	generalization	form
flow	generalization	sine wave
Statue of Ebih-Il	generalization	statue
International Federation of Basque Pelota	generalization	governing body
International Federation of Basque Pelota	generalization	sports federation
Maksat Idenov	generalization	business executive
SplinterBike	generalization	invention
SplinterBike	generalization	wood
Esperante	generalization	sports car
Brest	generalization	city
Brest	generalization	capital city
Brest	generalization	historic site
Rolls-Royce Pegasus	generalization	engine
HD 45652	generalization	star
Poornalu	generalization	sweet
Dresden	generalization	village
Shantiniketan	generalization	small town
Tempe Center for the Arts	generalization	visual arts center
Childer Thornton	generalization	village
Childer Thornton	generalization	way in
Childer Thornton	generalization	pubs
Gerhard Berger	generalization	Austrian former Formula One racing driver
Immurement	generalization	form
Geoagiu	generalization	town
Franklin stove	generalization	fireplace
Long Sutton	generalization	village
Buick Skylark	generalization	passenger car
beverage can	generalization	cans
Delaware Gazette	generalization	daily newspaper
Māripi	generalization	type
Māripi	generalization	knife
Gugija Cha	generalization	herbal tea
Amalik Bay Archeological District	generalization	geographic area
kurta	generalization	generic term
kurta	generalization	borrowing
kurta	generalization	piece of clothing
Lai Autonomous District Council	generalization	Councils
Lai Autonomous District Council	generalization	Autonomous District Council
S.C.R.	generalization	decision
Service Medal	generalization	campaign medal
Service Medal	generalization	circular
stampede	generalization	human stampede
Stencilling	generalization	image
Stencilling	generalization	sheet
Nissan 370Z	generalization	car manufactured
Mirror 16	generalization	class
Hima	generalization	site
Rohm and Haas Corporate Headquarters	generalization	sunscreens
music video	generalization	continuation
Kevin Caron	generalization	sculptor
Genie	generalization	pseudonym
Crystal Cathedral	generalization	church building
It	generalization	process
plastic magnet	generalization	magnet
plastic magnet	generalization	PANiCNQ
plastic magnet	generalization	conductive polymer
Sashegy	generalization	hill
Sashegy	generalization	area
Erumbeeswarar Temple	generalization	Hindu temple
Church of the Holy Cross	generalization	Cathedral
Victoria Park Tunnel	generalization	tunnel
SAMCEF	generalization	software package
SAMCEF	generalization	package
Quantum metrology	generalization	study
Quantum metrology	generalization	detection
Soil morphology	generalization	field
Soil morphology	generalization	cut
RMT Bateleur	generalization	ultralight
social stratification	generalization	categorization
social stratification	generalization	social position
Tournament selection	generalization	method
Kuala Terengganu	generalization	capital
Kuala Terengganu	generalization	administrative centre
Thembuland	generalization	natural region
Thembuland	generalization	region
La Serena	generalization	cheese
Tuanku Mizan Zainal Abidin Mosque	generalization	mosque
Rachel Raab	generalization	photographer
Plaster mold casting	generalization	process
Plaster mold casting	generalization	process
Taupo	generalization	town
Taupo	generalization	seat
Taupo	generalization	20th largest urban area
Pontiac Grand Am	generalization	car
Scorrier	generalization	village
Norfolk Spaniel	generalization	breed of dog
Kisanji	generalization	pentatonic scale
Peter Hide	generalization	sculptor
Monica Aspelund	generalization	singer
Monica Aspelund	generalization	sister
Kata-kat	generalization	dish
mention	generalization	matriculation
Farrandsville	generalization	unincorporated community
drum	generalization	electrical device
Un-Man	generalization	novella
Un-Man	generalization	member
Badge	generalization	programme
pupusa	generalization	dish
pupusa	generalization	dough
electrodeless lamp	generalization	gas discharge lamp
phoebe	generalization	bird
phoebe	generalization	bird
Arena Corinthians	generalization	sports stadium
concept	generalization	component
KSC Headquarters Building	generalization	ft
Remington Nylon 76	generalization	lever action rifle
Barasoain Church	generalization	Roman Catholic church
biconical antenna	generalization	antenna
biconical antenna	generalization	approximation
biconical antenna	generalization	Discone antenna
Milko	generalization	cooperative
Milko	generalization	Arla Foods
Frankfurt	generalization	financial centre
Bermuda Depths	generalization	fantasy film
Federation of Irish Beekeepers ' Associations	generalization	association
Federation of Irish Beekeepers ' Associations	generalization	beach
Sri Lanka Transport Board	generalization	service provider
8th Infantry Regiment	generalization	infantry regiment
Marlin	generalization	city
Swiss steak	generalization	meat
Dance in China	generalization	art form
Police Exemplary Service Medal	generalization	service medal
Police Exemplary Service Medal	generalization	circular
methods	generalization	fragment
RPG II	generalization	version
Killer Instinct	generalization	fighting game
Azlon	generalization	synthetic textile fiber
quark	generalization	elementary particle
Traveler	generalization	Utopian novel
Traveler	generalization	critique
John Fredrik Reinfeldt	generalization	politician
Miracle	generalization	sailboat
Camillo Ruini	generalization	cardinal of the Catholic Church
pyrotechnic initiator	generalization	device
pyrotechnic initiator	generalization	electric match
Scouting in Washington	generalization	camp
Gilund	generalization	village
Gilund	generalization	sites
Certified Reference Materials	generalization	form
Ozymandias	generalization	fictional character
Ozymandias	generalization	version
History of Hamas	generalization	Izz ad-Din al-Qassam Brigades
History of Hamas	generalization	account
United Christian Church of Dubai	generalization	church
Deccan	generalization	town
La Grande Bouffe	generalization	Italian film
La Grande Bouffe	generalization	French slang
Beata Beatrix	generalization	canvas painting
Jones	generalization	guitar player
Ny Kirke	generalization	round church
painting	generalization	example
etheric plane	generalization	term
unorganized machine	generalization	concept
Day	generalization	holidays
Day	generalization	start
Project Gotham Racing 3	generalization	racing game
Project Gotham Racing 3	generalization	installment
Thieves	generalization	Burlesque
Zarbali	generalization	moonshine
Zarbali	generalization	alcoholic beverage
M79 grenade launcher	generalization	grenade launcher
Recombinant Immunotoxin Collaborative Group	generalization	group
switch	generalization	rod
Mechanicsville	generalization	neighborhood
Massachusetts Library Association	generalization	association
Steak Diane	generalization	dish
Dragas	generalization	CEO
Dragas	generalization	company
It	generalization	center
mathematical model	generalization	description
Raisin in the Sun	generalization	television film
Grand Rapids Christian High School	generalization	secondary school
Grand Rapids Christian High School	generalization	member
Grand Rapids Christian High School	generalization	member
Benzyl alcohol	generalization	aromatic alcohol
Benzyl alcohol	generalization	liquid
Benzyl alcohol	generalization	solvent
audiophile	generalization	person
dell	generalization	castle
Rice and gravy	generalization	staple
Greek	generalization	television series
krem	generalization	musical instrument
Znap	generalization	theme
OBE	generalization	football player
Sidon	generalization	city
Sidon	generalization	son
filter	generalization	type
Acoustics	generalization	interdisciplinary science
Acoustics	generalization	acoustician
Niklas Grahn	generalization	rapper
Early Islamic philosophy	generalization	period
Ascensión de la Cruz Morales	generalization	artisan
Diamond drilling	generalization	process
Diamond drilling	generalization	improvement
Diamond drilling	generalization	process
Shaker furniture	generalization	style
Waterloo	generalization	city
balance wheel	generalization	timekeeping device
balance wheel	generalization	wheel
Evening	generalization	episode
Birds	generalization	video game
Ishaq Dar	generalization	politician
Ishaq Dar	generalization	senior Senator
Ishaq Dar	generalization	parliamentary leader
ITC Grand Chola	generalization	hotel
ITC Grand Chola	generalization	hotel
ITC Grand Chola	generalization	mixed-use development
ITC Grand Chola	generalization	hotel
Stamford	generalization	town
family	generalization	family
family	generalization	aristocratic families
Martha and Mary Magdalene	generalization	painting
Megachile campanulae	generalization	species
Micronesia	generalization	subregion
tungso	generalization	notched
Calcium	generalization	chemical element
Calcium	generalization	alkaline earth metal
